t_zcr_mean,t_zcr_median,t_zcr_std,t_zcr_stdbymean,t_zcr_max,t_zcr_min,t_energy_mean,t_energy_median,t_energy_std,t_energy_stdbymean,t_energy_max,t_energy_min,t_entropy_mean,t_entropy_median,t_entropy_std,t_entropy_stdbymean,t_entropy_max,t_entropy_min,f_centroid_mean,f_centroid_median,f_centroid_std,f_centroid_stdbymean,f_centroid_max,f_centroid_min,f_spread_mean,f_spread_median,f_spread_std,f_spread_stdbymean,f_spread_max,f_spread_min,f_entropy_mean,f_entropy_median,f_entropy_std,f_entropy_stdbymean,f_entropy_max,f_entropy_min,f_flux_mean,f_flux_median,f_flux_std,f_flux_stdbymean,f_flux_max,f_flux_min,f_rolloff_mean,f_rolloff_median,f_rolloff_std,f_rolloff_stdbymean,f_rolloff_max,f_rolloff_min,f_mfcc1_mean,f_mfcc1_median,f_mfcc1_std,f_mfcc1_stdbymean,f_mfcc1_max,f_mfcc1_min,f_mfcc2_mean,f_mfcc2_median,f_mfcc2_std,f_mfcc2_stdbymean,f_mfcc2_max,f_mfcc2_min,f_mfcc3_mean,f_mfcc3_median,f_mfcc3_std,f_mfcc3_stdbymean,f_mfcc3_max,f_mfcc3_min,f_mfcc4_mean,f_mfcc4_median,f_mfcc4_std,f_mfcc4_stdbymean,f_mfcc4_max,f_mfcc4_min,f_mfcc5_mean,f_mfcc5_median,f_mfcc5_std,f_mfcc5_stdbymean,f_mfcc5_max,f_mfcc5_min,f_mfcc6_mean,f_mfcc6_median,f_mfcc6_std,f_mfcc6_stdbymean,f_mfcc6_max,f_mfcc6_min,f_mfcc7_mean,f_mfcc7_median,f_mfcc7_std,f_mfcc7_stdbymean,f_mfcc7_max,f_mfcc7_min,f_mfcc8_mean,f_mfcc8_median,f_mfcc8_std,f_mfcc8_stdbymean,f_mfcc8_max,f_mfcc8_min,f_mfcc9_mean,f_mfcc9_median,f_mfcc9_std,f_mfcc9_stdbymean,f_mfcc9_max,f_mfcc9_min,f_mfcc10_mean,f_mfcc10_median,f_mfcc10_std,f_mfcc10_stdbymean,f_mfcc10_max,f_mfcc10_min,f_mfcc11_mean,f_mfcc11_median,f_mfcc11_std,f_mfcc11_stdbymean,f_mfcc11_max,f_mfcc11_min,f_mfcc12_mean,f_mfcc12_median,f_mfcc12_std,f_mfcc12_stdbymean,f_mfcc12_max,f_mfcc12_min,f_mfcc13_mean,f_mfcc13_median,f_mfcc13_std,f_mfcc13_stdbymean,f_mfcc13_max,f_mfcc13_min,f_hratio_mean,f_hratio_median,f_hratio_std,f_hratio_stdbymean,f_hratio_max,f_hratio_min,f_fundamental_mean,f_fundamental_median,f_fundamental_std,f_fundamental_stdbymean,f_fundamental_max,f_fundamental_min,f_chrvec1_mean,f_chrvec1_median,f_chrvec1_std,f_chrvec1_stdbymean,f_chrvec1_max,f_chrvec1_min,f_chrvec2_mean,f_chrvec2_median,f_chrvec2_std,f_chrvec2_stdbymean,f_chrvec2_max,f_chrvec2_min,f_chrvec3_mean,f_chrvec3_median,f_chrvec3_std,f_chrvec3_stdbymean,f_chrvec3_max,f_chrvec3_min,f_chrvec4_mean,f_chrvec4_median,f_chrvec4_std,f_chrvec4_stdbymean,f_chrvec4_max,f_chrvec4_min,f_chrvec5_mean,f_chrvec5_median,f_chrvec5_std,f_chrvec5_stdbymean,f_chrvec5_max,f_chrvec5_min,f_chrvec6_mean,f_chrvec6_median,f_chrvec6_std,f_chrvec6_stdbymean,f_chrvec6_max,f_chrvec6_min,f_chrvec7_mean,f_chrvec7_median,f_chrvec7_std,f_chrvec7_stdbymean,f_chrvec7_max,f_chrvec7_min,f_chrvec8_mean,f_chrvec8_median,f_chrvec8_std,f_chrvec8_stdbymean,f_chrvec8_max,f_chrvec8_min,f_chrvec9_mean,f_chrvec9_median,f_chrvec9_std,f_chrvec9_stdbymean,f_chrvec9_max,f_chrvec9_min,f_chrvec10_mean,f_chrvec10_median,f_chrvec10_std,f_chrvec10_stdbymean,f_chrvec10_max,f_chrvec10_min,f_chrvec11_mean,f_chrvec11_median,f_chrvec11_std,f_chrvec11_stdbymean,f_chrvec11_max,f_chrvec11_min,f_chrvec12_mean,f_chrvec12_median,f_chrvec12_std,f_chrvec12_stdbymean,f_chrvec12_max,f_chrvec12_min,f_persistence_mean,f_persistence_median,f_persistence_std,f_persistence_stdbymean,f_persistence_max,f_persistence_min,label
0.052358,0.01944,1.6837,0.10837,0.1175,0.6127,0.0069139,0.09375,-27.33,-8.3465,-4.2658,0.49234,2.5552,2.3933,1.1365,-0.488,-0.92593,0.23229,1.3397,1.6595,1.1588,0.23119,515.78,2.4639,1.1733,3.1611,0,1.5625,7.2435,0,4.8349,1.3891,2.289,5.7405,1.1269,137.97,0.061506,0.018341,1.9185,0.11532,0.12012,0.67212,0.0054779,0.10568,-29.699,-9.4363,-4.6605,0.50188,2.8096,2.6524,1.2173,-0.49076,-1.0164,0.22527,1.4832,1.8808,1.296,0.2499,463.41,1.5312,0,2.2028,0,0,8.5361,0,3.832,0,0.41503,5.8516,0,152.35,0.018739,0.019843,0.40027,0.041608,0.039912,0.27637,0.0044877,0.036311,5.7078,1.9009,0.94508,0.31239,0.61505,0.68609,0.34744,0.22539,0.29362,0.20875,0.36086,0.45942,0.35356,0.12395,316.58,2.3809,2.2284,3.3861,0,3.2366,6.0773,0,6.0162,3.0373,3.5696,4.012,2.2532,25.835,0.2801,0.83909,0.21822,0.28937,0.29708,0.33476,0.56902,0.30287,-0.20046,-0.20221,-0.20502,0.49474,0.21105,0.24774,0.2578,-0.44693,-0.26501,0.7649,0.22583,0.23432,0.24989,0.43715,0.49008,1.116,1.6526,0.93818,0,1.2315,0.63886,0,1.4212,1.8448,1.1936,0.58562,1.7202,0.18014,0.072159,0.052818,2.0305,0.17373,0.18778,1.0201,0.015817,0.14432,-19.115,-5.5909,-2.8664,0.97237,3.156,3.015,1.6024,-0.18676,-0.50323,0.52861,1.7216,2.1158,1.558,0.41595,980.95,7.4717,6.0678,10.206,0,9.0983,15.879,0,16.701,7.5264,10.249,13.084,5.4834,156.89,0.028409,0.00032949,1.101,0.051501,0.067571,0.22793,0.0026314,0.043182,-34.71,-10.189,-5.2157,0.015814,1.6287,1.2542,0.63415,-0.90801,-1.2686,-0.15029,0.77385,0.9767,0.64189,0.07305,125.17,0,0,0,0,0,0,0,0,0,0,0,0,100.82,2
0.053608,0.014894,1.7037,0.11463,0.12324,0.6756,0.0052369,0.10341,-27.743,-8.3025,-4.1731,0.55895,2.4905,2.3561,1.0872,-0.58444,-0.93574,0.22142,1.3272,1.7066,1.1236,0.21551,623.11,2.7709,0.63973,2.546,0,2.2652,7.4092,0,3.4877,2.5816,3.275,5.0365,0.46225,136.86,0.062358,0.014831,1.8998,0.1189,0.12625,0.71077,0.004322,0.1142,-30.162,-9.2945,-4.6217,0.54402,2.7373,2.5566,1.1962,-0.63613,-0.99351,0.19099,1.4615,1.861,1.2696,0.23212,633.77,2.7888,0,1.8033,0,0,7.8108,0,0,1.1643,1.1029,5.1077,0,151.59,0.019254,0.014934,0.38042,0.03878,0.037946,0.28056,0.0030238,0.040412,5.6552,1.7848,0.97319,0.32027,0.65436,0.62962,0.36691,0.26278,0.34477,0.19503,0.38298,0.40686,0.3477,0.096646,346.03,3.0406,1.6318,2.9908,0,4.4379,5.6391,0,6.2052,3.4477,4.3635,3.3118,1.4618,26.224,0.29083,0.79703,0.21134,0.27767,0.29585,0.32378,0.46658,0.31432,-0.1988,-0.19464,-0.20943,0.43598,0.22487,0.22915,0.26965,-0.3788,-0.29959,0.77308,0.24663,0.20763,0.25094,0.36926,0.46684,1.0034,1.8819,0.9016,0,1.6849,0.59213,0,1.4071,1.1715,1.0505,0.51691,1.5811,0.18201,0.074148,0.040437,2.0564,0.17551,0.1884,1.0933,0.011434,0.16591,-19.801,-5.7772,-2.5704,1.0609,3.2335,3.0916,1.5462,-0.17452,-0.51428,0.55413,1.78,2.1216,1.4369,0.33562,1095.7,7.659,4.8644,8.3968,0,12.574,15.123,0,15.846,9.0468,11.202,10.815,4.6225,155.3,0.026989,0.00016839,1.1692,0.06267,0.075477,0.26408,0.0022147,0.051136,-35.011,-9.9487,-5.0139,0.051772,1.5858,1.4813,0.59439,-0.97247,-1.5193,-0.066299,0.75946,1.1212,0.57809,0.079031,191.38,0,0,0,0,0,0,0,0,0,0,0,0,97.792,2
0.054205,0.015767,1.8239,0.1499,0.15933,0.90099,0.005979,0.14807,-34.805,-9.8587,-5.0698,0.52785,2.9568,2.9485,1.2863,-0.74419,-1.0251,0.2458,1.6431,2.108,1.3379,0.21983,550.43,2.3857,0.48721,3.9829,0,1.4331,8.0534,0,5.1744,2.0107,2.5528,6.4392,1.129,162.11,0.043608,0.003487,1.6111,0.13822,0.14869,0.81065,0.0051549,0.13295,-32.153,-8.7489,-4.5657,0.53982,2.6394,2.6204,1.1412,-0.65649,-0.90858,0.1714,1.4486,1.8875,1.1865,0.15197,390.92,1.1092,0,3.0042,0,0,7.2136,0,3.0948,0,1.5322,5.5158,0,146.74,0.023687,0.021185,0.64457,0.056224,0.05584,0.40786,0.0028916,0.066383,9.3999,2.8225,1.5185,0.39107,1.0678,0.90363,0.54207,0.32896,0.41161,0.26772,0.53626,0.663,0.47197,0.14528,483.93,3.441,1.1028,3.6965,0,3.1175,6.8138,0,7.2257,3.5037,3.9549,4.793,2.0875,41.613,0.63733,1.2197,0.54972,0.48979,0.49589,0.52708,0.67603,0.53214,-0.43106,-0.43267,-0.44588,0.88312,0.48479,0.45455,0.56293,-0.5811,-0.53259,1.314,0.48222,0.45175,0.48912,0.84927,1.1901,1.8668,1.273,1.0417,0,1.9964,1.0029,0,1.5638,1.306,2.2426,0.8562,1.4051,0.42047,0.093466,0.050412,2.6667,0.22007,0.22051,1.4559,0.011682,0.24091,-19.211,-5.7094,-2.7701,1.1398,4.2037,3.9823,2.2761,-0.2666,-0.44901,0.75797,2.3293,2.9199,1.9902,0.50824,1491.5,8.8889,3.4266,9.5563,0,8.8789,18.4,0,17.728,9.8776,10.956,14.825,5.7012,203.84,0.030114,0.00041916,1.1333,0.056704,0.063601,0.28787,0.0028844,0.051136,-45.192,-12.853,-6.8464,-0.13868,1.4057,1.6157,0.59146,-1.1908,-1.6042,-0.090274,0.83529,1.1148,0.64197,0.090771,115.6,0,0,0,0,0,0,0,0,0,0,0,0,100.23,2
0.051136,0.013833,1.9134,0.1499,0.16052,0.84743,0.0077344,0.14455,-35.745,-9.964,-5.3083,0.57254,3.0739,3.0903,1.3611,-0.68246,-1.1454,0.26739,1.6196,2.166,1.4667,0.2106,511.51,3.5515,0.95905,4.349,0,1.4949,7.8682,0,6.8509,2.1649,3.19,6.7307,0.68567,167.72,0.039063,0.0038344,1.7393,0.14866,0.15865,0.76283,0.0064735,0.13239,-36.417,-9.8609,-5.3613,0.56691,3.0564,3.1303,1.3271,-0.68642,-1.0905,0.24972,1.6068,2.1747,1.4651,0.15639,320.96,2.6451,0,2.5266,0,0,7.0165,0,5.1987,0,0.72138,4.43,0,174.26,0.025463,0.016179,0.66127,0.057942,0.054142,0.44116,0.005273,0.075212,9.5293,2.7777,1.5515,0.3946,1.0108,0.92728,0.50451,0.34384,0.47148,0.29595,0.54325,0.66379,0.50116,0.13089,440.53,3.6015,2.0861,5.2527,0,3.0986,6.6524,0,7.1465,3.9564,5.0059,5.8198,1.17,44.064,0.58956,1.0998,0.48864,0.45318,0.43425,0.55071,0.77995,0.53055,-0.37033,-0.37111,-0.39018,0.81992,0.41424,0.39994,0.45611,-0.58792,-0.48839,1.2456,0.41851,0.3971,0.43416,0.7967,0.99871,1.2355,1.7589,1.2577,0,1.9444,0.98731,0,1.1171,1.4734,1.942,0.97597,0.89025,0.3732,0.087216,0.043296,2.7224,0.22539,0.21833,1.5708,0.018681,0.27159,-19.225,-5.6544,-2.868,1.2081,4.2427,4.1433,2.0156,-0.19834,-0.43746,0.81254,2.2059,2.9013,2.0477,0.43595,1354.2,8.7289,5.8492,14.414,0,8.7192,17.687,0,17.627,11.009,13.595,16.7,3.0545,206.56,0.025852,0.00089194,1.085,0.050909,0.064958,0.18194,0.0017915,0.039773,-45.573,-12.601,-6.9703,-0.047747,1.5051,1.6068,0.6386,-1.165,-1.8075,-0.17315,0.79346,1.1687,0.68499,0.089784,127.54,0,0,0,0,0,0,0,0,0,0,0,0,100.92,2
0.053494,0.017305,1.9332,0.16407,0.17097,0.96011,0.0072547,0.15636,-37.284,-10.335,-5.3519,0.59617,3.1836,3.1388,1.3538,-0.68381,-1.1132,0.24226,1.8055,2.1151,1.3148,0.22214,574.78,1.7155,1.6047,4.9265,0,2.2376,7.1709,0,4.8653,3.2486,1.2245,8.9848,2.3929,171.07,0.057386,0.017105,2.1603,0.17637,0.18534,1.0927,0.0066953,0.175,-41.53,-11.936,-6.0281,0.53181,3.5522,3.5017,1.5097,-0.72051,-1.1528,0.16083,1.9884,2.4108,1.4184,0.19782,521.18,0,0,3.0423,0,0,4.9549,0,0.97759,0,0,8.4614,1.0571,193.36,0.0245,0.016007,0.68604,0.070478,0.065628,0.50488,0.0038944,0.080858,10.889,2.9999,1.551,0.42973,1.0142,0.98282,0.68455,0.40299,0.42085,0.32537,0.56303,0.7141,0.47066,0.13668,444.18,3.5476,3.1414,5.897,0,5.1901,7.5488,0,7.4584,5.6383,3.3231,4.165,3.3847,44.54,0.57737,1.0952,0.47673,0.41701,0.4157,0.49868,0.59413,0.46244,-0.33081,-0.33049,-0.33685,0.80602,0.35698,0.35663,0.52673,-0.6327,-0.43855,1.4035,0.36108,0.37156,0.39009,0.85473,1.0425,2.1856,2.0314,1.2164,0,2.5057,1.2959,0,1.6535,1.8821,2.7781,0.56909,1.626,0.32034,0.087216,0.039548,2.6621,0.25355,0.25118,1.6356,0.013834,0.27614,-19.645,-5.5032,-2.8133,1.4671,4.1752,4.0938,2.2181,-0.097949,-0.5289,0.83373,2.4402,2.8592,1.9732,0.47894,1397,9.9211,8.2817,16.584,0,15.758,20.754,0,19.58,14.811,10.295,15.979,7.9406,207.76,0.025284,0.00039306,1.1108,0.054997,0.072554,0.17681,0.0022966,0.039773,-48.386,-12.727,-6.6922,0.089248,1.5159,1.5665,0.23232,-1.2901,-1.7064,-0.17364,0.92702,0.92907,0.62981,0.088048,143.15,0,0,0,0,0,0,0,0,0,0,3.9051,0,99.868,2
0.056278,0.0175,1.9183,0.13603,0.14849,0.77697,0.0076461,0.12295,-33.184,-9.5782,-4.9059,0.63535,2.9704,2.859,1.253,-0.59161,-1.0629,0.27011,1.5592,1.9915,1.3194,0.33707,619.73,1.9638,1.6462,3.7469,0,2.667,6.3954,0,5.9805,2.0307,2.9887,7.8694,1.1095,161.51,0.052983,0.010389,1.8526,0.12461,0.13614,0.71515,0.0060286,0.1142,-30.998,-9.0505,-4.5813,0.58014,2.7708,2.691,1.1503,-0.53896,-0.96486,0.2021,1.4644,1.8272,1.2207,0.2268,545.3,1.3307,0,2.6161,0,1.0854,6.2988,0,3.5961,0,0,7.1593,0,151.42,0.018653,0.020978,0.36788,0.045308,0.042397,0.2974,0.0050346,0.03922,5.7132,1.6525,0.85141,0.38271,0.56866,0.7022,0.46493,0.31506,0.36771,0.24243,0.37138,0.44469,0.38059,0.3997,387.13,2.8463,2.6422,3.9663,0,3.9674,6.6578,0,7.9599,3.3992,4.4245,5.3895,2.5324,24.1,0.92709,1.6351,0.71637,0.6812,0.65877,0.81861,0.78894,0.80022,-0.56117,-0.57631,-0.57148,0.90596,0.57582,0.61749,0.74035,-0.87711,-0.74973,1.2104,0.62107,0.59781,0.6456,1.0696,1.2539,1.3053,1.2578,1.4546,0,1.2329,1.5098,0,1.7315,1.2674,1.868,0.97858,2.7932,0.5412,0.09375,0.06394,2.7108,0.22029,0.23612,1.438,0.017362,0.21364,-29.456,-8.2353,-4.2085,1.3797,4.0667,4.1875,2.1495,-0.25306,-0.71609,0.71134,2.2951,2.8793,2.0708,1.3646,1234.3,7.1919,7.0713,12.144,0,9.83,17.337,0,21.224,8.5156,12.33,17.565,7.0918,208.3,0.038352,0.0022478,1.5529,0.095329,0.11526,0.44735,0.0033355,0.086364,-45.337,-13.145,-6.6155,0.1852,2.4783,2.2275,0.75304,-1.1998,-1.8511,0.0025409,1.2161,1.6404,0.98949,0.095168,69.469,0,0,0,0,0,0,0,0,0,0,0.33263,0,147.14,2
0.055057,0.016082,1.8549,0.13708,0.14459,0.81714,0.0064534,0.13511,-32.147,-9.4672,-4.8451,0.70481,2.876,2.8256,1.2572,-0.58759,-0.98781,0.2836,1.4865,1.917,1.2479,0.24726,641.13,1.1574,2.1083,3.914,0,1.668,6.9141,0,4.8641,3.3816,1.0359,7.5426,2.4537,154.71,0.053693,0.0088625,1.7822,0.12667,0.13913,0.75886,0.0054313,0.11023,-31.143,-9.1891,-4.6319,0.64894,2.7504,2.6904,1.1855,-0.5535,-0.94473,0.33847,1.4363,1.8356,1.1908,0.24709,592.89,0,0.39035,3.5836,0,0.90241,5.9442,0,0.43255,1.3531,0,7.6232,1.8569,151.04,0.015574,0.017944,0.33993,0.040495,0.029994,0.37955,0.0035487,0.065694,4.0497,1.3252,0.77275,0.37501,0.53959,0.65146,0.43187,0.30073,0.40609,0.23011,0.37298,0.40403,0.32623,0.13005,331.05,2.6539,2.759,3.8997,0,2.3274,6.3421,0,6.8422,5.5449,3.0661,3.4876,3.0434,20.808,0.97032,1.6108,0.85895,0.93698,0.89421,1.0331,1.0694,1.0326,-0.81852,-0.81287,-0.83801,1.1411,0.85642,0.87299,0.949,-1.0508,-1.0037,1.3895,0.88864,0.87623,0.91629,1.1253,1.2236,2.0025,0.99228,1.4798,0,1.0585,1.4542,0,1.0925,2.019,2.1089,1.0953,1.3534,0.81869,0.085227,0.050771,2.6382,0.22645,0.20623,1.5774,0.014804,0.27159,-29.656,-8.7673,-4.2991,1.3845,4.1178,4.2266,2.195,-0.25412,-0.44265,0.59712,2.254,2.774,1.9096,0.50179,1129.1,7.7056,6.6995,11.111,0,6.3507,19.699,0,16.662,15.696,9.4084,13.082,7.6566,205.19,0.037216,0.0023027,1.5395,0.099783,0.11548,0.3865,0.003589,0.073864,-42.115,-12.923,-6.7299,0.24119,2.4157,2.2477,0.83032,-1.2186,-1.777,-0.10521,1.0327,1.4818,0.89908,0.11226,241.27,0,0,0,0,0,0.99279,0,0,0,0,2.692,0,140.87,2
0.054716,0.018572,1.7573,0.11979,0.12854,0.67027,0.0068852,0.10682,-29.622,-8.9839,-4.575,0.5733,2.5774,2.676,1.1442,-0.7176,-0.97334,0.31398,1.4618,1.7794,1.0504,0.3202,576.71,1.5198,0.56611,4.0975,0,1.8952,5.8513,0,4.7182,3.5858,2.1098,7.5729,1.5411,146.61,0.060937,0.01728,1.8388,0.12272,0.12814,0.70419,0.0066354,0.11023,-30.135,-9.4104,-4.6818,0.59544,2.6728,2.7844,1.1779,-0.71399,-0.95875,0.28562,1.4839,1.8443,1.0931,0.225,602.65,0,0,2.9128,0,0,5.5102,0,1.215,1.4993,0,8.2853,0.99799,152.57,0.018969,0.014659,0.31611,0.034296,0.032913,0.24777,0.0032216,0.036426,4.0403,1.3492,0.7846,0.34319,0.50723,0.51591,0.33881,0.2755,0.35763,0.19151,0.28337,0.3454,0.28879,0.34434,341.67,3.0562,1.4571,3.8708,0,3.3335,5.812,0,6.5641,4.2274,3.8928,4.1397,2.2716,18.293,0.24824,0.76128,0.13964,0.22234,0.22184,0.26383,0.33271,0.24274,-0.11434,-0.1153,-0.13164,0.55636,0.15445,0.14403,0.22239,-0.2904,-0.27749,0.56884,0.14758,0.14423,0.20435,0.60879,0.47525,1.5348,2.145,0.74495,0,1.4237,0.74341,0,1.2153,0.97589,1.4008,0.43138,1.5859,0.09971,0.077557,0.041522,2.0389,0.17223,0.18576,1.0506,0.013157,0.1625,-19.991,-5.5923,-2.7576,1.151,3.1514,3.1897,1.5815,-0.21974,-0.34905,0.56128,1.8128,2.1262,1.4904,1.2649,1191.2,8.7099,4.4492,10.806,0,9.0739,15.553,0,17.869,11.096,10.695,14.01,5.7901,156.86,0.020739,0.00011571,0.98916,0.062723,0.073105,0.26539,0.0023616,0.051136,-34.802,-9.9874,-5.3266,0.048904,1.6022,1.4725,0.40834,-1.2007,-1.4959,0.035977,0.8535,0.95773,0.48834,0.094057,123.9,0,0,0,0,0,0,0,0,0,0,0.94151,0,97.759,2
0.051705,0.010133,1.7306,0.14766,0.15073,0.89174,0.0063742,0.14602,-32.965,-9.2667,-4.8627,0.63686,2.7669,2.7687,1.1815,-0.64664,-0.89814,0.25289,1.4103,1.9531,1.3305,0.20902,568.76,2.9636,1.0874,2.6387,0,4.9188,6.5727,0,2.0013,2.9953,6.3564,4.1081,0,150.84,0.041193,0.0015913,1.474,0.14743,0.15499,0.79243,0.0053824,0.12273,-32.526,-8.7663,-4.5136,0.54542,2.5859,2.6152,1.0652,-0.57051,-0.81114,0.20191,1.3069,1.8139,1.2192,0.16506,374.65,1.4146,0,1.9536,0,3.3612,5.242,0,0,0,3.1303,2.5646,0,141.98,0.023168,0.014157,0.72307,0.070682,0.065017,0.51191,0.0037426,0.085465,11.44,3.2481,1.7442,0.34849,1.1164,1.0667,0.55289,0.39683,0.49065,0.27133,0.66844,0.77247,0.57031,0.12608,420.86,3.9395,1.8722,2.5375,0,6.55,5.6356,0,3.608,4.9373,7.9227,3.6407,0,49.427,0.69605,1.3612,0.64325,0.57341,0.57358,0.62697,0.81934,0.61848,-0.51518,-0.51476,-0.52303,0.73117,0.56119,0.54382,0.60889,-0.77036,-0.70341,1.2087,0.61049,0.54019,0.57286,1.0198,1.0911,1.4727,1.4058,1.5951,0,1.8506,1.0175,0,0.96294,2.0205,1.383,1.25,0,0.5208,0.086932,0.034591,2.6473,0.23661,0.22035,1.6211,0.014879,0.28523,-19.427,-5.6991,-2.9137,1.2278,4.1612,3.9812,1.9843,-0.15879,-0.36216,0.69796,2.2639,2.879,2.0695,0.45302,1302.4,9.7299,4.8042,7.4863,0,19.654,15.705,0,9.5893,12.739,19.095,10.983,0,206.71,0.029545,0.00021223,0.94709,0.059207,0.06857,0.29252,0.0025271,0.052273,-44.724,-12.645,-6.7535,0.20834,1.3957,1.5152,0.53649,-1.3135,-1.7333,-0.13503,0.58904,1.0222,0.65528,0.080489,183.63,0,0,0,0,0,0,0,0,0,0,1.0207,0,98.608,2
0.053324,0.014737,1.9388,0.13394,0.15464,0.62956,0.0078276,0.10739,-34.087,-9.6699,-5.3694,0.53613,2.9806,3.1323,1.2954,-0.67514,-0.97677,0.27888,1.5861,2.0711,1.3369,0.24196,500.61,3.2789,0.93266,4.5503,0,1.9832,8.5581,0,4.9757,3.0424,4.4075,8.4469,0.73131,168.49,0.047443,0.006155,1.8265,0.11867,0.1416,0.50561,0.0065984,0.082955,-31.419,-8.745,-4.9878,0.51008,2.6732,2.8395,1.132,-0.61872,-0.84854,0.24602,1.4185,1.882,1.2639,0.2228,369.13,2.3948,0,4.0604,0,0,6.7917,0,2.6805,0,3.1163,7.8282,0,154.91,0.018903,0.021322,0.44506,0.043742,0.038734,0.33217,0.004218,0.055947,5.5888,1.8109,1.1829,0.36205,0.81274,0.67135,0.39998,0.36337,0.41825,0.28271,0.44438,0.45669,0.43362,0.12574,376.88,4.3611,1.933,5.0741,0,3.7383,8.835,0,6.9029,5.3399,5.3348,6.8944,0.95333,27.137,0.57107,1.3586,0.56176,0.53782,0.50217,0.65661,0.78314,0.66892,-0.42859,-0.42884,-0.46689,0.86033,0.48915,0.46682,0.5349,-0.73321,-0.62427,1.378,0.50985,0.45991,0.53967,0.82097,1.029,1.7532,1.9048,1.532,0,1.68,1.2386,0,1.686,2.0744,1.4829,1.0006,0.3259,0.41828,0.085511,0.061028,2.678,0.20586,0.22104,1.209,0.017755,0.21477,-29.531,-8.2252,-4.2315,1.1922,4.2657,4.3179,2.0385,-0.13681,-0.54844,0.72688,2.3353,2.7895,2.0151,0.46659,1248.9,12.217,5.3326,14.17,0,10.063,23.851,0,19.189,14.141,13.317,19.639,2.1289,207.06,0.034659,0.0013602,1.447,0.088275,0.11388,0.29729,0.0034523,0.060227,-43.209,-12.471,-7.1238,0.043901,2.1477,2.5669,0.92592,-1.2542,-1.6301,-0.14265,1.1412,1.6473,0.8304,0.076294,129.89,0,0,0,0,0,0,0,0,0,0,0,0,147.38,2
0.055568,0.012321,1.8107,0.14503,0.15108,0.86665,0.0069211,0.14489,-32.864,-9.1774,-4.7763,0.5862,2.7602,2.8145,1.2329,-0.74007,-0.93834,0.16885,1.4245,2.0081,1.2895,0.2119,615.52,1.8753,0.31268,3.7092,0,4.7535,6.6563,0,2.0719,1.3007,7.7599,7.3937,0,154.25,0.05071,0.0046128,1.8362,0.14222,0.15052,0.8015,0.0055112,0.14261,-32.039,-8.8785,-4.6152,0.48475,2.633,2.6582,1.1177,-0.7098,-0.85258,0.13245,1.3578,1.9749,1.2277,0.19593,504.66,0.84179,0,3.336,0,2.4285,7.1029,0,0,0,7.9771,6.6941,0,150.19,0.024548,0.01814,0.61893,0.068482,0.066461,0.47469,0.0048862,0.070746,10.99,2.8963,1.5724,0.38677,1.0455,1.0076,0.57393,0.38798,0.44947,0.24943,0.52042,0.7148,0.52667,0.11648,503.88,2.4912,0.74677,3.438,0,4.7252,5.2454,0,3.1963,1.9107,6.8189,5.3215,0,45.573,0.79269,1.4114,0.72224,0.62666,0.62979,0.71616,0.86864,0.6791,-0.56288,-0.56533,-0.57516,0.88656,0.59681,0.58736,0.71147,-0.87007,-0.67639,1.6376,0.58995,0.59863,0.64179,0.90848,1.124,1.0906,1.3204,1.2599,0,1.6115,1.3397,0,0.87539,0.36724,1.4501,0.92664,0,0.54687,0.098011,0.053231,2.6961,0.23315,0.23968,1.5867,0.016109,0.25909,-19.099,-5.7199,-2.7732,1.3032,4.0858,4.1294,2.2381,-0.21865,-0.35933,0.6716,2.1116,2.8983,2.1205,0.43506,1593.8,5.9886,2.0736,10.95,0,14.012,16.084,0,8.1647,5.077,18.449,16.309,0,205.19,0.032386,0.00065158,1.1827,0.056354,0.063364,0.26447,0.0023287,0.051136,-47.398,-12.666,-6.6806,0.14047,1.4572,1.556,0.50019,-1.3923,-1.624,-0.21037,0.82121,1.0484,0.6393,0.099547,185.97,0,0,0,0,0.85489,0,0,0,0,0,1.3114,0,99.738,2
